user_agent_sk,ua_hash,user_agent,agent_type,browser_name,browser_version,operating_system,device_type
1492,fa8a093bcecf466ef1c58a3fe602ff8411aefd82a75aa6ce9286d300afbdf7c3,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/532.5+(KHTML,+like+Gecko)+Chrome/4.1.249.1064+Safari/532.5,gzip(gfe)+(via+translate.google.com)",Browser,Chrome,4.1.249,Windows,Desktop
1493,fb7838d3a0f7980de075da29950dd29b6b1d60dd5862f6672bead316f5cd6c10,Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html),Crawler,robot,Unknown,Other,Bot
1494,fce6b6b49057f86225d95258d2edeb6c5a4860a66ecb6463cfd43f2161e1392e,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.6;+en-GB;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6,Browser,Firefox,3.6.6,Mac OS X,Desktop
1495,fd0d3109531efa32717fb7016181a3e0f9ade98acf04334af056006d0e2fbd84,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.3+(KHTML,+like+Gecko)+Chrome/6.0.472.22+Safari/534.3",Browser,Chrome,6.0.472,Windows,Desktop
1496,fdd6adbc350c4fb630b87a88979fd45d04f2afd7f857e151eff4e49f5943025a,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+en-us)+AppleWebKit/533.16+(KHTML,+like+Gecko)+Version/5.0+Safari/533.16",Browser,Safari,5.0,Mac OS X,Desktop
1497,fe51ca90065636dd7ce44d51447f152d42c8fabc46e239e1c7a9190627258140,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+sv-se)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10",Browser,Safari,4.0.4,Mac OS X,Desktop
1498,febb486f7bb99085251d0d2838e574a790fef1c9152eeb37d170af56bf6e94c9,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_6;+en-us)+AppleWebKit/525.27.1+(KHTML,+like+Gecko)+Version/3.2.1+Safari/525.27.1",Browser,Safari,3.2.1,Mac OS X,Desktop
1499,ff740ebd479d0d91614989e0202a15fd401233e0c9941c307b6f836b2a9d35d2,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.13+(KHTML,+like+Gecko)+Chrome/9.0.597.84+Safari/534.13",Browser,Chrome,9.0.597,Windows,Desktop
1500,ffad41667cc63878dbb23402a3fefd26b4845768d3d561f354ca8b7de2492a80,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+nl-nl)+AppleWebKit/533.18.1+(KHTML,+like+Gecko)+Version/5.0.2+Safari/533.18.5",Browser,Safari,5.0.2,Mac OS X,Desktop
1501,000062f665fb6ebfeca0463f3bfed1b664caf15c317365baa1c858382cbe1099,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+nl;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6,Browser,Firefox,3.6.6,Windows,Desktop
1502,01f23f4da491dfb78c023d9119e957064fe99b3a066d6fc0d2e9fd27d0f9ccc5,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.3)+Gecko/20090824+Firefox/3.5.3,Browser,Firefox,3.5.3,Windows,Desktop
1503,041474491ab95cba3af7aee2375506a0b78b87a779778a2b1bf9555c9aa09a45,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.6,Windows,Desktop
1504,07a7781234f79f3dcc7f039d4523130ca24409edd8847f46b8c86828e44ab9d1,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+zh-CN;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12,Browser,Firefox,3.6.12,Windows,Desktop
1505,07d935392308bae8b29e5a78945179757ce69e7a21a34b5fe40f12ce73c9212a,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.13,Windows,Desktop
1506,092d5ffafdb82a234812ee873735279d358cefc31a9398c218ab60521a581167,Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+el;+rv:1.9.0.18)+Gecko/2010020220+Firefox/3.0.18+(.NET+CLR+3.5.30729),Browser,Firefox,3.0.18,Windows,Desktop
1507,0a564ee41681fddb68b2b6dad10fdce495c73f750cc5c578425d2e2c3ae794b3,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6+(.NET+CLR+3.5.30729),Browser,Firefox,3.6,Windows,Desktop
1508,0c70b05d05b0cb735c5566d76c21a74deb2ca125277ce805574800b14dce6061,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9)+Gecko/2008052906+Firefox/3.0,Browser,Firefox,3.0,Windows,Desktop
1509,0c82b86bf68d6536dd3239289aff8520c950fb3d1470b0f2b17235fa19ff91df,"Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US)+AppleWebKit/532.0+(KHTML,+like+Gecko)+Chrome/3.0.195.38+Safari/532.0,gzip(gfe)+(via+translate.google.com)",Browser,Chrome,3.0.195,Windows,Desktop
1510,123543970fc5b5cf0a4f136be996bc152b3673f3e814af81f2adc73b46753edf,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+zh-CN;+rv:1.9.2.8)+Gecko/20100722+Firefox/3.6.8,Browser,Firefox,3.6.8,Windows,Desktop
1511,12f8d3b8fed90f8fd6b491adbc3591d2b09d8566c75a994a244291e2ec47fa7a,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+fr;+rv:1.9.1.1)+Gecko/20090715+YFF35+Firefox/3.5.1,Browser,Firefox,3.5.1,Windows,Desktop
1512,13bef2b01fa508773ae949e7ca98e6d04d9839a78209160bb0ec96f3bd303e5c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1513,13c070bd81d51a4d46cce0717183eccf5f2394eff8946ede4ada6c6ce16cd234,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-AR;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,Browser,Firefox,3.6.3,Windows,Desktop
1514,14c016bc2fe703592940d623ee860b82b8e81021559c29d49f1dc8a010478b24,Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+de;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1515,14c94476ea6db7636d2235020581f30a44697695952da0e78202df3434acc40a,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16,Browser,Firefox,3.6.16,Windows,Desktop
1516,1553f00c28015271ce38439f0d831e9b5f4c6775f2d7bf3faf668a7be66011ff,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.1.18)+Gecko/20110319+Firefox/3.5.18+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.18,Windows,Desktop
1517,157eb00663a3debb9596ca212f316b8fc00282b9b6e7dfa936f287f9815c7c6c,Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-GB;+rv:1.9.0.17)+Gecko/2009122116+Firefox/3.0.17+(.NET+CLR+3.5.30729),Browser,Firefox,3.0.17,Windows,Desktop
1518,15931cff7f88c96f537d04dddd11b7499b6940ec89eb833f365b997e88751285,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1519,15cd0bd08b84fc760ec2ce4c42beb0f2214c11937afe9e5ce22d42773904da4c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+uk;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12,Browser,Firefox,3.6.12,Windows,Desktop
1520,1651438bc607eb6fa528cef8460ab4c16f64bdd6b04c25b836c67ec2aeded947,"Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10",Browser,Safari,4.0.4,Windows,Desktop
1521,16813ec5adbacbc42e12b467ace6bf84a2948f2b3178310ffc10b9c0d0df6b6a,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ru;+rv:1.9.1.2)+Gecko/20090729+MRA+5.4+(build+02647)+Firefox/3.5.2+(.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",Browser,Firefox,3.5.2,Windows,Desktop
1522,17a466f25a817e9ed8f58e46e9f924d6b64245f511f5b415d3e3b025c80024d4,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.0.19)+Gecko/2010031422+3P_UVSM/1.0.9.0+Firefox/3.0.19,Browser,Firefox,3.0.19,Windows,Desktop
1523,18bd4f0c55ca537bf4f89818fa24fb5519d9788284e52093540bccedaf14305d,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.0.19)+Gecko/2010031422+Firefox/3.0.19,Browser,Firefox,3.0.19,Windows,Desktop
1524,18ef414689717e1da32c341a2740125015c21366e5f86a161ef3d8070929ce54,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.10)+Gecko/20100914+Firefox/3.6.10,Browser,Firefox,3.6.10,Windows,Desktop
1525,191f01f840c3b5af3ea9d0c6ebe41d43e8b142f123d8439a1c3f58d59767cb92,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+it;+rv:1.9.1.8)+Gecko/20100202+Firefox/3.5.8,Browser,Firefox,3.5.8,Windows,Desktop
1526,1992a8c3d05f22bcf9a576cf258a974fad151c0c7e33a049bd89e076b8fb240d,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.0.18)+Gecko/2010020220+Firefox/3.0.18,Browser,Firefox,3.0.18,Windows,Desktop
1527,20dd705451d877a612cfd355be23edb47bdb4a5f0411079c96fc933e858b4acd,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.7)+Gecko/20091221+Firefox/3.5.7+GTB6+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.7,Windows,Desktop
1528,20eee3173d46a1373926494b1ba556036f7a80387378b2146f241ab8345607b9,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",Browser,Firefox,3.6.3,Windows,Desktop
1529,225ad3d78f3871272083dc4cf4240e37d4f3fc2c5017d18c9543df28ccf0dc57,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1)+Gecko/20090624+Firefox/3.5,Browser,Firefox,3.5,Windows,Desktop
1530,26bd55d0e4bf35324cd34e645a0b68e7da9f7bc79db9af3d5ea57149e73c4d55,Mozilla/5.0+(Windows;+U;+Windows+NT+5.2;+en-GB;+rv:1.9.2.11)+Gecko/20101012+Firefox/3.6.11+(+.NET+CLR+3.5.30729;+.NET4.0E),Browser,Firefox,3.6.11,Windows,Desktop
1531,2740379a9337237568eb5b1fc53819eb7f820ae41421a3b847fdad48fe54a570,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+id;+rv:1.9.0.3)+Gecko/2008092417+Firefox/3.0.3,Browser,Firefox,3.0.3,Windows,Desktop
1532,277d3a2832818b6b24e60927ea4c08bb13078ff24d6db33ca8bf42bc8683e7ee,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+it;+rv:1.9.1.1)+Gecko/20090715+Firefox/3.5.1+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.1,Windows,Desktop
1533,27fd9537967b22cd918f4217ecbf8ccb99a5be2c61778f3ecba4ddb463d91ace,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(.NET+CLR+3.5.30729),Browser,Firefox,3.6.12,Windows,Desktop
1534,2a16b65bb8609ce55aca8cc356ecbcde3896c38a19b31a6d9000193ab4170635,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.20)+Gecko/20081217+Firefox/2.0.0.20+(.NET+CLR+3.5.30729),Browser,Firefox,2.0.0,Windows,Desktop
1535,2bf9e708ab5f96b2db1475928a14e9a50c70899d45d28bc204cb897c5943b259,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.8)+Gecko/20100722+Firefox/3.6.8+(.NET+CLR+3.5.30729),Browser,Firefox,3.6.8,Windows,Desktop
1536,2c931ebff9f8147317481d2ac0cf443c99554370e19e62ee9e0b127a31753d9c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.9)+Gecko/20100824+Firefox/3.6.9,Browser,Firefox,3.6.9,Windows,Desktop
1537,2e0420a73f91d79267398ed72453619e2fdd4af7d2268f0ee426d09b95db2616,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.5)+Gecko/20091102+Firefox/3.5.5+GTB6+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.5,Windows,Desktop
1538,3059d5989871300724845f0dba2456b98c2dc2ccb5711ac4bb9d4eb817ecbdb7,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.14)+Gecko/20101001+AskTbBLT/3.9.1.14019+Firefox/3.5.14+Facicons,Browser,Firefox,3.5.14,Windows,Desktop
1539,332eb3a3a503f753efc0be6622fc3429e994a3489c35ef00635fe58c8b48add8,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.6)+Gecko/20091201+Firefox/3.5.6,Browser,Firefox,3.5.6,Windows,Desktop
1540,337a8352c4f26fc23f80f080b684948bda9fc9b2302939cf66644c8429537e11,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.0.14)+Gecko/2009082707+Firefox/3.0.14+(.NET+CLR+3.5.30729),Browser,Firefox,3.0.14,Windows,Desktop
1541,348976f1928ab75859affe06c05ac81c42f7ff8ffcba8ae8608714b82e13ecfa,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.6)+Gecko/20100625+Dealio+Toolbar+3.1+Firefox/3.6.6+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.6,Windows,Desktop
1542,34de276722ed1cbe9a8b21465ad47b7242443062dcb9d19d7ee754624a1fbfb7,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.15)+Gecko/20110303+Firefox/3.6.15+GTB7.1,Browser,Firefox,3.6.15,Windows,Desktop
1543,354bab6d200c89808d27e30732a74fb39cd7e931ba9e4d65802cc4f2bc4b617b,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.1.9)+Gecko/20100315+Firefox/3.5.9,Browser,Firefox,3.5.9,Windows,Desktop
1544,35696d6120ffceb5cb24f9708ecd475678502fca049d71a164a0b8bd7b3698a5,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.8)+Gecko/20100202+Firefox/3.5.8+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.8,Windows,Desktop
1545,3592766320328440e4ded5db7ce81bfd617d2c5024e5f2a006b54cdc864482e4,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,Browser,Firefox,3.6.3,Windows,Desktop
1546,39805f630059cc2fbcb62ae7c187b71953dc35e3f374094061c7493d5222eb6d,Mozilla/5.0+(Windows;+U;+Windows+NT+5.2;+en-GB;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(.NET+CLR+3.5.30729),Browser,Firefox,3.6.6,Windows,Desktop
1547,3a344a83866b7af95f2bedab9b9be287ab332182311cf8c05dff8a405ec3be1d,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+fr;+rv:1.9.1.1)+Gecko/20090715+YFF35+Firefox/3.5.1,gzip(gfe)+(via+translate.google.com)",Browser,Firefox,3.5.1,Windows,Desktop
1548,3be4ccd03d18ca3a189d62b5ecc34cb121976a7e112e70b89caf394d8fef18d3,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+id;+rv:1.9.1.9)+Gecko/20100315+Firefox/3.5.9,Browser,Firefox,3.5.9,Windows,Desktop
1549,3eb078ce1f2a05e3de17914e25170a94df90bcf597df460bb3725e56ce225ea9,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.0.5)+Gecko/2008120122+Firefox/3.0.5+(.NET+CLR+3.5.30729),Browser,Firefox,3.0.5,Windows,Desktop
1550,4050dfb76fd4d710da4305935700a17cfcab36015e7d56f089b3d4c66c71be23,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1551,42bbb43ae6bfbaf6cc1c2b90a3f50ccbc67a7e22a1675f49a4251cecfc52f78b,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-AR;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16,Browser,Firefox,3.6.16,Windows,Desktop
1552,44913507de5db0a71a2483b1cfbb0cd784b0f403b600edb0cfc83f26ac72ef9e,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",Browser,Firefox,3.6.12,Windows,Desktop
1553,462931e2497bbbe6e123e8e89dab055072bc4f278c88a91bfc43a9d5017f3f7e,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+GTB7.1,Browser,Firefox,3.6.13,Windows,Desktop
1554,483503bd38e05da626cb6eeff5c1e7ed9107174f35cc2fb5e107e0a0f0c6d5e1,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.12)+Gecko/20101026+(CK-zz)+Firefox/3.6.12,Browser,Firefox,3.6.12,Windows,Desktop
1555,49002eeed3ea247486411784d4a7ef815bdada2264f0591d6a12b9cb66d27ce0,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.2)+Gecko/20100316+Firefox/3.6.2,Browser,Firefox,3.6.2,Windows,Desktop
1556,49d391bd5350f02dbd36986c1e4c6810c1ecb0fc8cb2e56043d1174d37396e63,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ru;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1557,4c4f6c7a24009b709d138aa036e9ad38622c058c0c19e57cd71032694cc39b43,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16,Browser,Firefox,3.6.16,Windows,Desktop
1558,4d7af8f25c6d5da3acb428c5125762a3a3c730b3bf03a6e5bde8c133de02523f,Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+de;+rv:1.9.2)+Gecko/20100115+Firefox/3.6+(.NET+CLR+3.5.30729),Browser,Firefox,3.6,Windows,Desktop
1559,4e04b8be380593674deea7c5bcf56445d7a4336e8532e40afac5e9c77fc175e0,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1560,4e2eea9aa4ec61949ae1b611b5ab82e885758a256625872853246b12adc09a82,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.7)+Gecko/20091221+Firefox/3.5.7,Browser,Firefox,3.5.7,Windows,Desktop
1561,4ec2d70be6483bb64441ee097129fb52fcce208928bb8dd9367d888b5a2cef2e,Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+de;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729;+.NET4.0C),Browser,Firefox,3.6.13,Windows,Desktop
1562,5045ca539470b3f5ee982876633959565e89a14ee3cf9c9a2058b8bd839b264b,"Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US)+AppleWebKit/532.0+(KHTML,+like+Gecko)+Chrome/3.0.195.38+Safari/532.0",Browser,Chrome,3.0.195,Windows,Desktop
1563,5262111cc910b189c5e56fe1b64771e0d089e55cb864899462cc77f9bda99bf9,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+fr;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(.NET+CLR+3.5.30729),Browser,Firefox,3.6.3,Windows,Desktop
1564,550745c8359aaa31a9df0ae83540b4af9ef266eb2cc0c668cd0b25c90962aa9e,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.9)+Gecko/20100315+Firefox/3.5.9,Browser,Firefox,3.5.9,Windows,Desktop
1565,555c899e0a43e9f6556eb76ae96e8fb51455545282741ccbc6dd6db39305176b,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.13,Windows,Desktop
1566,567600a998c46c16d6617fa90c2e43b99252335b89c957a7fe5c2bc0ea91f6e5,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.1.13)+Gecko/20100914+Firefox/3.5.13,Browser,Firefox,3.5.13,Windows,Desktop
1567,5d2c02cc783db1c22dfabbbc3369b3748997b7a8f114496b0bcfc08d82330bdf,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.1.11)+Gecko/20100701+Firefox/3.5.11+GTB7.1,Browser,Firefox,3.5.11,Windows,Desktop
1568,5ec3a4573d55b66be235377f863492df3eb88b2c6d2e4e8b0ddc87a4dc4a2bf4,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.5)+Gecko/20091102+Firefox/3.5.5+(.NET+CLR+3.5.30729)+FBSMTWB,Browser,Firefox,3.5.5,Windows,Desktop
1569,605a19bc3b73d7e1d2bf5c86b9e62b5c72c15444946c7ab6919274dfc99a67f7,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ru;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+GTB7.1+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.12,Windows,Desktop
1570,64ce1d33a845c42ce0e0d6127aee6b01af5c92447ddd3ffdb6126ef9cd53a1f8,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+lt;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB7.1,gzip(gfe)+(via+translate.google.com)",Browser,Firefox,3.6.3,Windows,Desktop
1571,6526199ade2ca78a6e3f20f3f0124f8e76d41ec4f7cd825db80a5958a5bfc317,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(.NET+CLR+3.5.30729)+SearchToolbar/1.2,Browser,Firefox,3.6.6,Windows,Desktop
1572,67bf7863a323d9ec09ec15276436e07580d74c088d2c547b44561ba98c22ecdc,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(.NET+CLR+3.5.30729)+FBSMTWB,Browser,Firefox,3.6.3,Windows,Desktop
1573,68ccc2e4c88e1c74359fcd7eda70122e84b247bf87f53ff2030de7df0079b53c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+hu;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,Browser,Firefox,3.6.3,Windows,Desktop
1574,695ca952afe486b1624afbfbdecfc2fca67a2b6f8f2542f01fa947d220470cee,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+tr;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,Browser,Firefox,3.6.3,Windows,Desktop
1575,6a4b636122aa327b8a35f3fd9b7ad6758929919b70d57766c5a13afe7721e5ef,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+tr;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(+),Browser,Firefox,3.6.12,Windows,Desktop
1576,6b28b087965db977c734c3e48ea11b716cfd40aab7c04d077ddb82c2effc0dbf,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-CL;+rv:1.9.1.3)+Gecko/20090824+Firefox/3.5.3+GTB5+FBSMTWB,Browser,Firefox,3.5.3,Windows,Desktop
1577,6baf527ae760a7a055dc2058b4c3eb724f0b37f733e8e18ef00d6d1a4b34ef1d,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2)+Gecko/20100115+Firefox/3.6,Browser,Firefox,3.6,Windows,Desktop
1578,6bf15cb3508c9fea223d0f0a10e717aeae9756f03ee56563699d91108a79b7b8,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9)+Gecko/2008052906+Firefox/3.0,Browser,Firefox,3.0,Windows,Desktop
1579,6c997873d97d0e81de546cdc5238f688680d47fc553723ed9f6238ce67d5a117,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ja;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729;+.NET4.0E),Browser,Firefox,3.6.13,Windows,Desktop
1580,6ce015c313700c69b0de2f7e6fdc7facbe1617818acd9feb77849fc49b57511b,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6,Browser,Firefox,3.6.6,Windows,Desktop
1581,6e1bf673b7f9b055c903dd944b6bb7894e8f7957c8c9363b5fdbb987a9dbf9c7,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-CL;+rv:1.9.2)+Gecko/20100115+Firefox/3.6+(.NET+CLR+3.5.30729),Browser,Firefox,3.6,Windows,Desktop
1582,6f6a15b63409c9b08a2ee495b7f14c93f89a8d48b04907cda7099092593051ac,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+fr;+rv:1.9.2.10)+Gecko/20100914+Firefox/3.6.10+(.NET+CLR+3.5.30729),Browser,Firefox,3.6.10,Windows,Desktop
1583,705f3fd2e245815f87235d7ee3bd215e66e3e2ff97ee3bcb0c3d6adac5229b5c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+id;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,Browser,Firefox,3.6.3,Windows,Desktop
